trajectory,iteration,evaluation_season,league_std_dev,team_0,team_1,team_2,team_3,team_4,team_5,team_6,team_7,team_8,team_9,team_10,team_11,team_12,team_13,team_14,team_15,team_16,team_17,team_18,team_19,team_20,team_21,team_22,team_23,team_24,team_25,team_26,team_27,team_28,team_29
0,0,0,0.15553761357486987,0.3902439024390244,0.36585365853658536,0.6341463414634146,0.524390243902439,0.4268292682926829,0.4634146341463415,0.24390243902439024,0.45121951219512196,0.5,0.4268292682926829,0.34146341463414637,0.43902439024390244,0.7195121951219512,0.3170731707317073,0.7804878048780488,0.5365853658536586,0.3170731707317073,0.4024390243902439,0.9024390243902439,0.524390243902439,0.8048780487804879,0.5975609756097561,0.6707317073170732,0.4878048780487805,0.4024390243902439,0.5365853658536586,0.32926829268292684,0.5853658536585366,0.35365853658536583,0.524390243902439
0,0,1,0.11726779216104648,0.7073170731707317,0.5609756097560976,0.6585365853658537,0.6341463414634146,0.3780487804878049,0.15853658536585366,0.6097560975609756,0.45121951219512196,0.4024390243902439,0.5121951219512195,0.5,0.5975609756097561,0.6341463414634146,0.4024390243902439,0.4878048780487805,0.524390243902439,0.3780487804878049,0.3902439024390244,0.4878048780487805,0.5365853658536586,0.36585365853658536,0.4024390243902439,0.6097560975609756,0.3902439024390244,0.6585365853658537,0.5365853658536586,0.524390243902439,0.5609756097560976,0.5609756097560976,0.3780487804878049
0,0,2,0.10120236900569896,0.5487804878048781,0.34146341463414637,0.5487804878048781,0.2926829268292683,0.5487804878048781,0.4878048780487805,0.7317073170731707,0.4268292682926829,0.45121951219512196,0.4878048780487805,0.5365853658536586,0.6219512195121951,0.47560975609756095,0.6463414634146342,0.32926829268292684,0.35365853658536583,0.3780487804878049,0.4146341463414634,0.5487804878048781,0.6097560975609756,0.47560975609756095,0.5,0.5365853658536586,0.573170731707317,0.6097560975609756,0.5853658536585366,0.43902439024390244,0.4024390243902439,0.5609756097560976,0.5365853658536586
0,0,3,0.1445006170107183,0.6219512195121951,0.5975609756097561,0.4268292682926829,0.3170731707317073,0.6219512195121951,0.5853658536585366,0.6585365853658537,0.36585365853658536,0.573170731707317,0.3902439024390244,0.2926829268292683,0.2682926829268293,0.5121951219512195,0.5975609756097561,0.45121951219512196,0.1951219512195122,0.45121951219512196,0.4146341463414634,0.6097560975609756,0.7195121951219512,0.4634146341463415,0.4634146341463415,0.36585365853658536,0.4634146341463415,0.7926829268292683,0.47560975609756095,0.7439024390243902,0.5,0.3902439024390244,0.6707317073170732
0,0,4,0.1552824245374091,0.5365853658536586,0.7926829268292683,0.24390243902439024,0.6829268292682927,0.3048780487804878,0.3902439024390244,0.34146341463414637,0.5609756097560976,0.3902439024390244,0.4878048780487805,0.7560975609756098,0.47560975609756095,0.47560975609756095,0.2682926829268293,0.4268292682926829,0.4024390243902439,0.6341463414634146,0.5121951219512195,0.6097560975609756,0.24390243902439024,0.36585365853658536,0.6463414634146342,0.5487804878048781,0.3902439024390244,0.6707317073170732,0.5365853658536586,0.7804878048780488,0.47560975609756095,0.36585365853658536,0.6829268292682927
0,0,5,0.14535575891178218,0.5,0.9146341463414634,0.5,0.6585365853658537,0.47560975609756095,0.4634146341463415,0.36585365853658536,0.4878048780487805,0.4634146341463415,0.3048780487804878,0.45121951219512196,0.5,0.4024390243902439,0.2926829268292683,0.573170731707317,0.2804878048780488,0.5609756097560976,0.4878048780487805,0.4268292682926829,0.4268292682926829,0.7804878048780488,0.6341463414634146,0.4878048780487805,0.45121951219512196,0.3780487804878049,0.6951219512195121,0.6707317073170732,0.6341463414634146,0.4634146341463415,0.2682926829268293
0,0,6,0.15940972815887836,0.45121951219512196,0.47560975609756095,0.21951219512195122,0.4634146341463415,0.34146341463414637,0.6585365853658537,0.32926829268292684,0.36585365853658536,0.6219512195121951,0.5121951219512195,0.9512195121951219,0.5,0.36585365853658536,0.5365853658536586,0.47560975609756095,0.34146341463414637,0.5853658536585366,0.4146341463414634,0.3780487804878049,0.47560975609756095,0.7073170731707317,0.4878048780487805,0.43902439024390244,0.7804878048780488,0.4146341463414634,0.5487804878048781,0.6219512195121951,0.24390243902439024,0.7682926829268293,0.524390243902439
0,0,7,0.13612728060854465,0.3170731707317073,0.5121951219512195,0.6585365853658537,0.524390243902439,0.524390243902439,0.6097560975609756,0.3902439024390244,0.3170731707317073,0.4878048780487805,0.5,0.4268292682926829,0.45121951219512196,0.6219512195121951,0.8170731707317073,0.47560975609756095,0.4146341463414634,0.3048780487804878,0.5487804878048781,0.5853658536585366,0.47560975609756095,0.6341463414634146,0.2926829268292683,0.5975609756097561,0.6219512195121951,0.5487804878048781,0.43902439024390244,0.3170731707317073,0.5121951219512195,0.7926829268292683,0.2804878048780488
0,0,8,0.14343316068599474,0.5609756097560976,0.45121951219512196,0.6341463414634146,0.3170731707317073,0.4878048780487805,0.6585365853658537,0.9146341463414634,0.6341463414634146,0.4024390243902439,0.6097560975609756,0.573170731707317,0.4634146341463415,0.36585365853658536,0.6585365853658537,0.2682926829268293,0.5121951219512195,0.3170731707317073,0.4024390243902439,0.4146341463414634,0.45121951219512196,0.7317073170731707,0.524390243902439,0.4634146341463415,0.5853658536585366,0.6219512195121951,0.43902439024390244,0.4878048780487805,0.3902439024390244,0.24390243902439024,0.4146341463414634
0,0,9,0.14326024542037477,0.5609756097560976,0.43902439024390244,0.32926829268292684,0.36585365853658536,0.2926829268292683,0.4268292682926829,0.8170731707317073,0.6951219512195121,0.5,0.6219512195121951,0.43902439024390244,0.6097560975609756,0.5,0.7926829268292683,0.45121951219512196,0.2926829268292683,0.4146341463414634,0.4634146341463415,0.4268292682926829,0.6341463414634146,0.3048780487804878,0.45121951219512196,0.6097560975609756,0.5609756097560976,0.6219512195121951,0.7317073170731707,0.3902439024390244,0.2926829268292683,0.4878048780487805,0.47560975609756095
